7.803366378385429014e-01,2.196633621614570986e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.849084791724661780e-01,1.150915208275338220e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.143496369246308486e-01,8.856503630753691514e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.230819172759835878e-01,7.769180827240164122e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.260597966225788014e-01,7.739402033774211986e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.047186582684053624e-01,9.528134173159463760e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.087580748977171829e-02,9.491241925102282817e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.384118247905588683e-01,6.615881752094411317e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.822750402383849888e-02,9.117724959761615011e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.614778208570144535e-01,8.385221791429855465e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.560909080071437138e-01,6.439090919928562862e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.172817640806876005e-01,4.827182359193123995e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.806376672669827821e-01,1.193623327330172179e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.489402775446399652e-01,1.510597224553600348e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.706572293601608337e-02,9.429342770639839166e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.313399395747345100e-02,9.168660060425265490e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.844029214763082791e-01,6.155970785236917209e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.700157416649071829e-01,8.299842583350928171e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.313452530873941315e-01,6.865474691260586848e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.232097154495082059e-01,8.767902845504917941e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.158447068645986455e-01,6.841552931354013545e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.674304467891924775e-01,2.325695532108075225e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.114023288853093652e-01,5.885976711146906348e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.161806855348383793e-01,7.838193144651616207e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.859313407502366067e-01,1.140686592497633933e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.314866337360974358e-01,6.685133662639025642e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.559534490069598434e-01,8.440465509930401566e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.828214366194781837e-01,5.171785633805218163e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.663280565820919099e-01,7.336719434179080901e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.615927832983557799e-01,2.384072167016442201e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.653568804727552966e-01,7.346431195272447034e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.506217130155095507e-01,4.493782869844904493e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.305571806289278491e-02,9.369442819371072151e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.141584669404278607e-01,8.858415330595721393e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.968217638636478917e-01,7.031782361363521083e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.946466950141640728e-01,7.053533049858359272e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.491461341081524505e-01,7.508538658918475495e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.333555290141119842e-01,4.666444709858880158e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.557854336200773515e-01,8.442145663799226485e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.849369602191279105e-01,5.150630397808720895e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.516846041258149924e-01,4.483153958741850076e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.992357070863742807e-01,3.007642929136257193e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.110851192431464796e-02,9.488914880756853520e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.763399307509886160e-01,7.236600692490113840e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.498151716642007081e-02,9.550184828335799292e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.950509951590273516e-01,3.049490048409726484e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.353758952359045642e-01,4.646241047640954358e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.247616327281265480e-01,2.752383672718734520e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.681532422362503221e-01,3.184675776374967793e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.843270805941224388e-01,5.156729194058775612e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.752648574264988879e-01,8.247351425735011121e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.047648849495063983e-01,7.952351150504936017e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.305268984336991345e-01,8.694731015663008655e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.799128304076219376e-01,2.200871695923780624e-01,0.000000000000000000e+00
